year,movie_name,finance,dollars
2012,Abraham Lincoln: Vampire Hunter,budget,67500000
2012,Abraham Lincoln: Vampire Hunter,domgross,37519139
2012,Abraham Lincoln: Vampire Hunter,intgross,115119139
2012,Act of Valor,budget,12000000
2012,Act of Valor,domgross,70012847
2012,Act of Valor,intgross,82497035
2012,Amour,budget,9700000
2012,Amour,domgross,6738954
2012,Amour,intgross,25915719
2012,Anna Karenina,budget,49000000
2012,Anna Karenina,domgross,12816367
2012,Anna Karenina,intgross,70735540
2012,Argo,budget,44500000
2012,Argo,domgross,136025503
2012,Argo,intgross,221300694
2012,Battleship,budget,209000000
2012,Battleship,domgross,65235400
2012,Battleship,intgross,304142720
2012,Beasts of the Southern Wild,budget,1800000
2012,Beasts of the Southern Wild,domgross,12795746
2012,Beasts of the Southern Wild,intgross,21080058
2012,Blue Like Jazz,budget,1200000
2012,Blue Like Jazz,domgross,595018
2012,Blue Like Jazz,intgross,595018
2012,Brave,budget,185000000
2012,Brave,domgross,237282182
2012,Brave,intgross,554606532
2012,Bullet to the Head,budget,55000000
2012,Bullet to the Head,domgross,9489829
2012,Bullet to the Head,intgross,13561515
2012,Chernobyl Diaries,budget,1000000
2012,Chernobyl Diaries,domgross,18119640
2012,Chernobyl Diaries,intgross,38390020
2012,Chronicle,budget,12000000
2012,Chronicle,domgross,64575175
2012,Chronicle,intgross,127075175
2012,Cloud Atlas,budget,102000000
2012,Cloud Atlas,domgross,27108272
2012,Cloud Atlas,intgross,126018564
2012,Contraband,budget,25000000
2012,Contraband,domgross,66528000
2012,Contraband,intgross,98406855
2012,Django Unchained,budget,100000000
2012,Django Unchained,domgross,162805434
2012,Django Unchained,intgross,425373688
2012,Dredd 3D,budget,45000000
2012,Dredd 3D,domgross,13414714
2012,Dredd 3D,intgross,40868994
2012,Flight,budget,31000000
2012,Flight,domgross,93772375
2012,Flight,intgross,161772375
2012,Frankenweenie,budget,39000000
2012,Frankenweenie,domgross,35287788
2012,Frankenweenie,intgross,81150788
2012,Hannibal,budget,87000000
2012,Hannibal,domgross,165092266
2012,Hannibal,intgross,350100280
2012,Hotel Transylvania,budget,85000000
2012,Hotel Transylvania,domgross,148313048
2012,Hotel Transylvania,intgross,359222014
2012,Jack Reacher,budget,60000000
2012,Jack Reacher,domgross,80070736
2012,Jack Reacher,intgross,217370736
2012,Jagten,budget,3450000
2012,Jagten,domgross,687185
2012,Jagten,intgross,687185
2012,John Carter,budget,275000000
2012,John Carter,domgross,73058679
2012,John Carter,intgross,282778100
2012,Killing Them Softly,budget,15000000
2012,Killing Them Softly,domgross,14945541
2012,Killing Them Softly,intgross,37238774
2012,Les Miserables,budget,65000000
2012,Les Miserables,domgross,148809770
2012,Les Miserables,intgross,442022894
2012,Life of Pi,budget,120000000
2012,Life of Pi,domgross,124987022
2012,Life of Pi,intgross,607987022
2012,Lincoln,budget,65000000
2012,Lincoln,domgross,182207973
2012,Lincoln,intgross,273000960
2012,Madagascar 3: Europe&#39;s Most Wanted,budget,145000000
2012,Madagascar 3: Europe&#39;s Most Wanted,domgross,216391482
2012,Madagascar 3: Europe&#39;s Most Wanted,intgross,746921271
2012,Men in Black III,budget,215000000
2012,Men in Black III,domgross,179020854
2012,Men in Black III,intgross,624821154
2012,Mirror Mirror,budget,85000000
2012,Mirror Mirror,domgross,64935167
2012,Mirror Mirror,intgross,168611991
2012,Moonrise Kingdom,budget,16000000
2012,Moonrise Kingdom,domgross,45512466
2012,Moonrise Kingdom,intgross,64012466
2012,Much Ado About Nothing,budget,8000000
2012,Much Ado About Nothing,domgross,22549338
2012,Much Ado About Nothing,intgross,22549338
2012,One for the Money,budget,42000000
2012,One for the Money,domgross,26414527
2012,One for the Money,intgross,36197221
2012,Paranormal Activity 4,budget,5000000
2012,Paranormal Activity 4,domgross,53900335
2012,Paranormal Activity 4,intgross,142793842
2012,ParaNorman,budget,60000000
2012,ParaNorman,domgross,56003051
2012,ParaNorman,intgross,108159011
2012,Parental Guidance,budget,25000000
2012,Parental Guidance,domgross,77267296
2012,Parental Guidance,intgross,120168633
2012,People Like Us,budget,16000000
2012,People Like Us,domgross,12431792
2012,People Like Us,intgross,12431792
2012,Pitch Perfect,budget,17000000
2012,Pitch Perfect,domgross,65001093
2012,Pitch Perfect,intgross,115331177
2012,Premium Rush,budget,35000000
2012,Premium Rush,domgross,20275446
2012,Premium Rush,intgross,31393201
2012,Red Dawn,budget,65000000
2012,Red Dawn,domgross,44806783
2012,Red Dawn,intgross,48164150
2012,Red Tails,budget,58000000
2012,Red Tails,domgross,49876377
2012,Red Tails,intgross,50365498
2012,Rise of the Guardians,budget,145000000
2012,Rise of the Guardians,domgross,103412758
2012,Rise of the Guardians,intgross,306900902
2012,Rock of Ages,budget,70000000
2012,Rock of Ages,domgross,38518613
2012,Rock of Ages,intgross,50118613
2012,Safe,budget,33000000
2012,Safe,domgross,17142080
2012,Safe,intgross,41495213
2012,Safety Not Guaranteed,budget,750000
2012,Safety Not Guaranteed,domgross,4010957
2012,Safety Not Guaranteed,intgross,4413188
2012,Seven Psychopaths,budget,13500000
2012,Seven Psychopaths,domgross,15024049
2012,Seven Psychopaths,intgross,23492318
2012,Silent Hill: Revelation 3D,budget,20000000
2012,Silent Hill: Revelation 3D,domgross,17530219
2012,Silent Hill: Revelation 3D,intgross,47944599
2012,Silver Linings Playbook,budget,21000000
2012,Silver Linings Playbook,domgross,132092958
2012,Silver Linings Playbook,intgross,227317397
2012,Sinister,budget,3000000
2012,Sinister,domgross,48086903
2012,Sinister,intgross,87727807
2012,Skyfall,budget,200000000
2012,Skyfall,domgross,304360277
2012,Skyfall,intgross,1108694081
2012,Snow White and the Huntsman,budget,170000000
2012,Snow White and the Huntsman,domgross,155136755
2012,Snow White and the Huntsman,intgross,400911200
2012,Sparkle,budget,10000000
2012,Sparkle,domgross,24397469
2012,Sparkle,intgross,24660323
2012,Spring Breakers,budget,5000000
2012,Spring Breakers,domgross,14124286
2012,Spring Breakers,intgross,30669531
2012,Step Up Revolution,budget,33000000
2012,Step Up Revolution,domgross,35074677
2012,Step Up Revolution,intgross,165552290
2012,Supporting Characters,budget,60000
2012,Supporting Characters,domgross,4917
2012,Supporting Characters,intgross,4917
2012,Ted,budget,50000000
2012,Ted,domgross,218665740
2012,Ted,intgross,549444574
2012,That&#39;s My Boy,budget,67500000
2012,That&#39;s My Boy,domgross,36931089
2012,That&#39;s My Boy,intgross,58058367
2012,The Amazing Spider-Man,budget,220000000
2012,The Amazing Spider-Man,domgross,262030663
2012,The Amazing Spider-Man,intgross,757890267
2012,The Avengers,budget,60000000
2012,The Avengers,domgross,23385416
2012,The Avengers,intgross,48585416
2012,The Dark Knight Rises,budget,275000000
2012,The Dark Knight Rises,domgross,448139099
2012,The Dark Knight Rises,intgross,1079343943
2012,The Devil Inside,budget,1000000
2012,The Devil Inside,domgross,53261944
2012,The Devil Inside,intgross,101758489
2012,The Dictator,budget,65000000
2012,The Dictator,domgross,59650222
2012,The Dictator,intgross,179379532
2012,The Expendables 2,budget,100000000
2012,The Expendables 2,domgross,85028192
2012,The Expendables 2,intgross,311979256
2012,The Grey,budget,25000000
2012,The Grey,domgross,51580136
2012,The Grey,intgross,84339696
2012,The Hobbit: An Unexpected Journey,budget,250000000
2012,The Hobbit: An Unexpected Journey,domgross,303003568
2012,The Hobbit: An Unexpected Journey,intgross,1014703568
2012,The Hunger Games,budget,80000000
2012,The Hunger Games,domgross,408010692
2012,The Hunger Games,intgross,684510692
2012,The Impossible,budget,40000000
2012,The Impossible,domgross,19019882
2012,The Impossible,intgross,169590606
2012,The Man with the Iron Fists,budget,15000000
2012,The Man with the Iron Fists,domgross,15634090
2012,The Man with the Iron Fists,intgross,21985095
2012,The Master,budget,37500000
2012,The Master,domgross,16247159
2012,The Master,intgross,25116740
2012,The Pirates! Band of Misfits,budget,55000000
2012,The Pirates! Band of Misfits,domgross,31051126
2012,The Pirates! Band of Misfits,intgross,123056220
2012,The Place Beyond the Pines,budget,15000000
2012,The Place Beyond the Pines,domgross,21403519
2012,The Place Beyond the Pines,intgross,47011449
2012,The Twilight Saga: Breaking Dawn - Part 2,budget,136200000
2012,The Twilight Saga: Breaking Dawn - Part 2,domgross,292324737
2012,The Twilight Saga: Breaking Dawn - Part 2,intgross,832660037
2012,The Vow,budget,8738320
2012,The Vow,domgross,125014030
2012,The Vow,intgross,197618160
2012,The Watch,budget,55000000
2012,The Watch,domgross,34353000
2012,The Watch,intgross,67353000
2012,The Woman in Black,budget,15000000
2012,The Woman in Black,domgross,54333290
2012,The Woman in Black,intgross,128955898
2012,The Words,budget,6000000
2012,The Words,domgross,11494838
2012,The Words,intgross,12132578
2012,Think Like a Man,budget,12000000
2012,Think Like a Man,domgross,91547205
2012,Think Like a Man,intgross,96155124
2012,To Rome With Love,budget,21500000
2012,To Rome With Love,domgross,16684352
2012,To Rome With Love,intgross,74363777
2012,Total Recall,budget,125000000
2012,Total Recall,domgross,58877969
2012,Total Recall,intgross,198615996
2012,Underworld: Awakening,budget,70000000
2012,Underworld: Awakening,domgross,62321039
2012,Underworld: Awakening,intgross,160379930
2012,Wanderlust,budget,32500000
2012,Wanderlust,domgross,17288155
2012,Wanderlust,intgross,24159934
2012,What to Expect When You&#39;re Expecting,budget,37500000
2012,What to Expect When You&#39;re Expecting,domgross,41152203
2012,What to Expect When You&#39;re Expecting,intgross,80652203
2012,Won&#39;t Back Down,budget,19000000
2012,Won&#39;t Back Down,domgross,5310554
2012,Won&#39;t Back Down,intgross,5431486
2012,Wrath of the Titans,budget,150000000
2012,Wrath of the Titans,domgross,83670083
2012,Wrath of the Titans,intgross,301970083
2012,Wreck-It Ralph,budget,165000000
2012,Wreck-It Ralph,domgross,189412677
2012,Wreck-It Ralph,intgross,473412677
2012,Zero Dark Thirty,budget,52500000
2012,Zero Dark Thirty,domgross,95720716
2012,Zero Dark Thirty,intgross,137720716
2013,12 Years a Slave,budget,20000000
2013,12 Years a Slave,domgross,53107035
2013,12 Years a Slave,intgross,158607035
2013,2 Guns,budget,61000000
2013,2 Guns,domgross,75612460
2013,2 Guns,intgross,132493015
2013,21 &amp; Over,budget,13000000
2013,21 &amp; Over,domgross,25682380
2013,21 &amp; Over,intgross,42195766
2013,42,budget,40000000
2013,42,domgross,95020213
2013,42,intgross,95020213
2013,47 Ronin,budget,225000000
2013,47 Ronin,domgross,38362475
2013,47 Ronin,intgross,145803842
2013,A Good Day to Die Hard,budget,92000000
2013,A Good Day to Die Hard,domgross,67349198
2013,A Good Day to Die Hard,intgross,304249198
2013,About Time,budget,12000000
2013,About Time,domgross,15323921
2013,About Time,intgross,87324746
2013,Admission,budget,13000000
2013,Admission,domgross,18007317
2013,Admission,intgross,18007317
2013,After Earth,budget,130000000
2013,After Earth,domgross,60522097
2013,After Earth,intgross,244373198
2013,American Hustle,budget,40000000
2013,American Hustle,domgross,148430908
2013,American Hustle,intgross,249484909
2013,August: Osage County,budget,25000000
2013,August: Osage County,domgross,37304874
2013,August: Osage County,intgross,50304874
2013,Beautiful Creatures,budget,50000000
2013,Beautiful Creatures,domgross,19452138
2013,Beautiful Creatures,intgross,55940671
2013,Blue Jasmine,budget,18000000
2013,Blue Jasmine,domgross,33345833
2013,Blue Jasmine,intgross,68447831
2013,Captain Phillips,budget,55000000
2013,Captain Phillips,domgross,107136417
2013,Captain Phillips,intgross,218743570
2013,Carrie,budget,30000000
2013,Carrie,domgross,35266619
2013,Carrie,intgross,85001659
2013,Cloudy with a Chance of Meatballs 2,budget,78000000
2013,Cloudy with a Chance of Meatballs 2,domgross,119640264
2013,Cloudy with a Chance of Meatballs 2,intgross,271725448
2013,Despicable Me 2,budget,76000000
2013,Despicable Me 2,domgross,368065385
2013,Despicable Me 2,intgross,970766005
2013,Don Jon,budget,5500000
2013,Don Jon,domgross,24477704
2013,Don Jon,intgross,26377704
2013,Elysium,budget,120000000
2013,Elysium,domgross,93050117
2013,Elysium,intgross,286192091
2013,Ender&#39;s Game,budget,110000000
2013,Ender&#39;s Game,domgross,61737191
2013,Ender&#39;s Game,intgross,89737191
2013,Epic,budget,100000000
2013,Epic,domgross,107518682
2013,Epic,intgross,268418682
2013,Escape from Planet Earth,budget,40000000
2013,Escape from Planet Earth,domgross,57012977
2013,Escape from Planet Earth,intgross,66454811
2013,Escape Plan,budget,70000000
2013,Escape Plan,domgross,25213103
2013,Escape Plan,intgross,103813103
2013,Evil Dead,budget,17000000
2013,Evil Dead,domgross,54239856
2013,Evil Dead,intgross,97402049
2013,Fast and Furious 6,budget,160000000
2013,Fast and Furious 6,domgross,238679850
2013,Fast and Furious 6,intgross,788128122
2013,Frozen,budget,150000000
2013,Frozen,domgross,393050114
2013,Frozen,intgross,1004550114
2013,G.I. Joe: Retaliation,budget,140000000
2013,G.I. Joe: Retaliation,domgross,122523060
2013,G.I. Joe: Retaliation,intgross,371923060
2013,Gangster Squad,budget,60000000
2013,Gangster Squad,domgross,46000903
2013,Gangster Squad,intgross,104100903
2013,Gloria,budget,30000000
2013,Gloria,domgross,4167493
2013,Gloria,intgross,4967493
2013,Gravity,budget,110000000
2013,Gravity,domgross,271814796
2013,Gravity,intgross,708714796
2013,Grown Ups 2,budget,80000000
2013,Grown Ups 2,domgross,133668525
2013,Grown Ups 2,intgross,247023808
2013,Hansel &amp; Gretel: Witch Hunters,budget,50000000
2013,Hansel &amp; Gretel: Witch Hunters,domgross,55703475
2013,Hansel &amp; Gretel: Witch Hunters,intgross,225703475
2013,Her,budget,23000000
2013,Her,domgross,25000178
2013,Her,intgross,33029713
2013,Identity Thief,budget,35000000
2013,Identity Thief,domgross,134506920
2013,Identity Thief,intgross,176269721
2013,Insidious: Chapter 2,budget,5000000
2013,Insidious: Chapter 2,domgross,83586447
2013,Insidious: Chapter 2,intgross,161911222
2013,Iron Man 3,budget,200000000
2013,Iron Man 3,domgross,408992272
2013,Iron Man 3,intgross,1212692272
2013,Jack the Giant Slayer,budget,195000000
2013,Jack the Giant Slayer,domgross,65187603
2013,Jack the Giant Slayer,intgross,197387603
2013,Kick-Ass 2,budget,28000000
2013,Kick-Ass 2,domgross,28795985
2013,Kick-Ass 2,intgross,60839197
2013,Last Vegas,budget,28000000
2013,Last Vegas,domgross,63914167
2013,Last Vegas,intgross,112914167
2013,Lee Daniels&#39; The Butler,budget,30000000
2013,Lee Daniels&#39; The Butler,domgross,116632095
2013,Lee Daniels&#39; The Butler,intgross,151513429
2013,Machete Kills,budget,2000000
2013,Machete Kills,domgross,8008161
2013,Machete Kills,intgross,9408161
2013,Mama,budget,15000000
2013,Mama,domgross,71628180
2013,Mama,intgross,148041253
2013,Man of Steel,budget,225000000
2013,Man of Steel,domgross,291045518
2013,Man of Steel,intgross,687999518
2013,Nebraska,budget,12000000
2013,Nebraska,domgross,17482517
2013,Nebraska,intgross,17482517
2013,Now You See Me,budget,75000000
2013,Now You See Me,domgross,117723989
2013,Now You See Me,intgross,351723989
2013,Oblivion,budget,120000000
2013,Oblivion,domgross,89107235
2013,Oblivion,intgross,287537983
2013,Olympus Has Fallen,budget,70000000
2013,Olympus Has Fallen,domgross,98927592
2013,Olympus Has Fallen,intgross,150562164
2013,Oz the Great and Powerful,budget,200000000
2013,Oz the Great and Powerful,domgross,234770996
2013,Oz the Great and Powerful,intgross,489570996
2013,Pacific Rim,budget,190000000
2013,Pacific Rim,domgross,101802906
2013,Pacific Rim,intgross,411002906
2013,Pain &amp; Gain,budget,26000000
2013,Pain &amp; Gain,domgross,49875291
2013,Pain &amp; Gain,intgross,81275291
2013,Parker,budget,35000000
2013,Parker,domgross,17616641
2013,Parker,intgross,46346651
2013,Peeples,budget,15000000
2013,Peeples,domgross,9177065
2013,Peeples,intgross,9177065
2013,Percy Jackson: Sea of Monsters,budget,90000000
2013,Percy Jackson: Sea of Monsters,domgross,68559554
2013,Percy Jackson: Sea of Monsters,intgross,200859554
2013,Prisoners,budget,46000000
2013,Prisoners,domgross,61002302
2013,Prisoners,intgross,113402302
2013,R.I.P.D.,budget,130000000
2013,R.I.P.D.,domgross,33618855
2013,R.I.P.D.,intgross,79019947
2013,Red 2,budget,84000000
2013,Red 2,domgross,53262560
2013,Red 2,intgross,137162560
2013,Riddick,budget,38000000
2013,Riddick,domgross,42025135
2013,Riddick,intgross,92425135
2013,Runner Runner,budget,30000000
2013,Runner Runner,domgross,19316646
2013,Runner Runner,intgross,62616646
2013,Rush,budget,38000000
2013,Rush,domgross,26947624
2013,Rush,intgross,43047624
2013,Safe Haven,budget,28000000
2013,Safe Haven,domgross,71399120
2013,Safe Haven,intgross,93943623
2013,Saving Mr. Banks,budget,35000000
2013,Saving Mr. Banks,domgross,82834332
2013,Saving Mr. Banks,intgross,100734332
2013,Side Effects,budget,30000000
2013,Side Effects,domgross,32172757
2013,Side Effects,intgross,60288363
2013,Star Trek Into Darkness,budget,190000000
2013,Star Trek Into Darkness,domgross,228778661
2013,Star Trek Into Darkness,intgross,466978661
